room_type,host_acceptance_rate,price,availability_365,review_scores_rating,review_scores_cleanliness,review_scores_communication,number_of_reviews
1,1.00,125.00,224.00,4.87,4.94,4.9,31
1,0.94,206.00,42.00,4.93,5,5,14
2,0.98,76.00,286.00,4.92,4.97,4.95,39
1,1.00,229.00,145.00,5,5,5,17
1,0.99,131.00,22.00,5,5,5,3
1,1.00,230.00,346.00,4.9,4.9,4.86,58
2,0.95,119.00,175.00,4.95,5,4.98,56
1,0.98,259.00,330.00,4.56,4.78,4.52,27
1,1.00,127.00,156.00,4.97,5,4.95,39
1,0.94,106.00,23.00,4.92,5,5,12
1,1.00,1200.00,185.00,4.91,4.91,5,0
1,0.98,145.00,302.00,4.91,4.91,5,23
1,0.99,105.00,0.00,4.91,5,5,23
1,1.00,335.00,163.00,4.79,4.9,4.81,48
1,0.97,259.00,253.00,5,4.94,4.94,17
1,0.97,126.00,320.00,4.97,5,5,39
2,0.99,108.00,20.00,4.91,5,5,57
1,0.75,188.00,326.00,4.95,4.92,4.97,0
1,0.99,160.00,132.00,4.95,4.92,4.97,39
1,0.97,192.00,356.00,4.88,4.9,4.9,48
1,1.00,163.00,0.00,4.94,4.94,4.88,16
1,0.87,193.00,80.00,4.92,4.92,4.95,0
1,0.98,189.00,71.00,4.92,4.92,4.95,38
1,1.00,297.00,168.00,4.72,4.68,4.88,25
1,0.75,164.00,332.00,5,5,5,1
1,0.99,412.00,280.00,4.63,4.81,4.75,16
1,0.99,556.00,0.00,5,5,5,2
1,1.00,200.00,357.00,5,4.93,5,0
1,1.00,221.00,66.00,5,4.93,5,15
1,1.00,800.00,114.00,5,5,5,5
1,0.99,135.00,63.00,4.86,4.71,5,0
1,0.99,119.00,297.00,4.86,4.71,5,0
2,0.92,60.00,326.00,4.86,4.71,5,7
1,1.00,250.00,55.00,5,5,5,1
1,1.00,245.00,163.00,4.9,4.97,4.97,31
1,0.96,110.00,327.00,5,5,5,11
1,1.00,152.00,299.00,4.44,4.44,4.22,9
1,1.00,154.00,176.00,4.64,4.71,4.79,14
1,1.00,123.00,360.00,4.8,4.93,4.67,15
1,1.00,161.00,354.00,4.85,4.6,4.9,0
1,0.97,189.00,297.00,4.85,4.6,4.9,20
1,1.00,178.00,351.00,5,4.83,5,6
1,0.95,699.00,145.00,4.67,4.67,4.67,6
1,0.79,130.00,343.00,5,5,5,7
1,1.00,120.00,169.00,5,5,5,2
1,0.89,213.00,238.00,4.43,4.86,4,7
1,1.00,80.00,269.00,5,4,5,1
1,1.00,214.00,170.00,4.4,4.6,4.6,5
1,0.97,225.00,302.00,4.89,4.95,5,19
2,1.00,75.00,151.00,4.95,5,4.9,21
1,0.99,285.00,356.00,4.95,5,5,22
1,0.71,96.00,148.00,5,5,5,12
1,0.98,224.00,360.00,4.91,5,4.64,11
1,0.98,121.00,355.00,4.4,4.4,4.5,20
1,0.98,137.00,348.00,4.78,4.89,4.56,9
1,1.00,126.00,164.00,4.91,4.96,5,23
2,0.98,65.00,0.00,5,5,4.33,3
2,0.97,250.00,358.00,5,5,5,12
1,0.97,225.00,280.00,5,4.95,5,20
1,1.00,600.00,167.00,4.67,4.67,4.67,3
1,1.00,178.00,362.00,4.8,4.9,4.8,10
1,0.57,65.00,352.00,5,5,5,3
1,1.00,84.00,85.00,4.61,4.73,4.82,56
1,1.00,130.00,248.00,5,5,5,2
1,0.96,193.00,346.00,5,4.93,5,14
1,1.00,251.00,242.00,5,4.96,4.94,48
1,0.92,105.00,157.00,4.57,4.79,4.86,14
1,0.86,598.00,342.00,5,5,5,0
2,1.00,76.00,173.00,5,5,5,17
1,0.98,91.00,360.00,4.69,4.72,4.86,36
1,1.00,317.00,335.00,4.86,4.81,5,21
1,1.00,200.00,315.00,5,5,5,1
1,0.96,178.00,184.00,5,5,5,8
1,0.96,111.00,37.00,4.86,4.83,4.86,36
1,1.00,285.00,354.00,4.89,5,5,9
1,1.00,182.00,234.00,5,5,5,1
1,0.62,67.00,183.00,5,5,5,1
1,1.00,168.00,364.00,4.79,4.93,4.86,14
1,1.00,125.00,242.00,4.91,4.8,4.97,35
1,0.99,315.00,76.00,5,5,4.9,20
1,0.98,265.00,157.00,5,5,4.94,17
1,0.99,375.00,78.00,4.97,4.97,4.97,31
1,1.00,97.00,291.00,5,5,4.67,3
1,0.52,600.00,50.00,5,5,5,2
1,1.00,269.00,172.00,4.85,4.83,4.91,47
1,0.86,333.00,82.00,4.14,4.29,4.29,7
1,0.50,1895.00,250.00,5,5,5,1
2,1.00,65.00,341.00,5,5,5,18
1,1.00,130.00,321.00,5,4.5,5,2
1,0.50,900.00,148.00,5,5,5,1
1,1.00,182.00,84.00,4.94,4.94,4.94,31
1,1.00,139.00,152.00,5,5,5,0
1,0.67,292.00,24.00,5,5,5,2
1,1.00,225.00,165.00,5,4.67,5,3
1,0.67,155.00,110.00,4.81,4.81,4.81,0
1,1.00,160.00,91.00,4.81,4.81,4.81,27
1,0.99,169.00,65.00,4.7,4.8,4.8,10
1,0.99,171.00,7.00,4.67,5,4.56,9
1,0.88,391.00,260.00,5,5,5,4
1,1.00,125.00,81.00,4.79,4.93,4.93,29
1,0.92,242.00,240.00,5,5,5,4
1,1.00,95.00,97.00,4.94,4.97,4.97,36
1,0.86,354.00,350.00,5,5,5,3
1,1.00,250.00,163.00,5,5,5,17
1,0.92,120.00,201.00,5,5,5,1
1,1.00,190.00,298.00,5,5,5,5
2,1.00,81.00,283.00,5,5,5,4
1,1.00,135.00,315.00,5,3,5,1
1,0.97,129.00,361.00,4.19,3.43,4.9,21
1,0.75,554.00,363.00,4.57,4.43,4.71,7
1,1.00,132.00,162.00,5,5,4.92,12
2,1.00,66.00,365.00,5,5,5,2
1,0.59,140.00,261.00,5,5,4.89,0
1,1.00,130.00,8.00,5,5,4.89,9
1,1.00,150.00,345.00,5,5,5,1
1,1.00,296.00,44.00,4.89,4.63,4.96,27
1,0.99,215.00,244.00,4.92,4.94,4.94,53
1,0.98,129.00,0.00,4.57,4.64,4.75,27
1,1.00,85.00,220.00,4.8,4.87,4.93,15
1,1.00,204.00,175.00,4.83,4.87,4.96,23
1,0.89,298.00,165.00,5,4.88,5,8
1,1.00,118.00,359.00,4.79,4.86,5,14
1,1.00,225.00,348.00,4.89,4.96,5,28
1,1.00,111.00,305.00,4.79,4.79,4.93,14
1,1.00,90.00,326.00,5,5,5,0
1,0.86,1500.00,0.00,5,5,5,5
1,1.00,205.00,358.00,4.96,4.96,4.96,27
1,1.00,269.00,114.00,4.56,4.56,4.89,18
1,1.00,220.00,322.00,4.86,4.93,4.96,28
1,1.00,135.00,239.00,5,5,5,25
1,1.00,111.00,75.00,4.8,4.93,5,15
1,1.00,268.00,125.00,4.8,4.75,4.95,20
1,1.00,117.00,205.00,4.13,4.5,4.38,8
1,1.00,585.00,19.00,4.89,4.89,4.89,9
1,0.99,425.00,255.00,4.96,5,4.96,27
1,0.71,100.00,140.00,5,5,5,1
1,0.99,149.00,169.00,4.96,5,4.96,27
2,1.00,149.00,0.00,4.5,4.5,5,8
1,0.99,367.00,174.00,5,5,5,0
1,0.99,125.00,151.00,5,5,5,1
1,0.98,91.00,354.00,5,5,5,2
1,0.99,210.00,310.00,4.69,4.69,4.77,13
1,1.00,95.00,358.00,4.94,5,4.94,17
1,1.00,230.00,118.00,4.9,4.9,4.86,21
1,0.40,350.00,273.00,5,5,5,2
1,0.98,212.00,0.00,4.75,4.94,4.88,16
1,0.97,241.00,356.00,4.92,4.92,5,26
1,0.97,187.00,352.00,4.94,5,4.97,35
1,1.00,150.00,117.00,5,5,5,9
1,1.00,339.00,358.00,4.89,4.78,4.89,9
1,1.00,131.00,162.00,5,5,5,2
1,1.00,250.00,13.00,4.5,4.5,5,4
2,0.99,69.00,86.00,4.43,4.64,4.64,14
1,0.09,216.00,298.00,5,5,5,1
1,0.93,196.00,347.00,4.95,5,5,22
1,1.00,189.00,172.00,5,5,5,6
2,0.92,82.00,94.00,5,4.89,5,9
1,1.00,150.00,363.00,5,5,5,9
1,0.09,216.00,365.00,3,4,3,2
1,0.09,190.00,365.00,4.5,5,3.5,2
1,1.00,150.00,33.00,4.89,4.95,5,19
1,1.00,178.00,355.00,5,5,4.91,32
2,0.97,65.00,74.00,4.71,4.93,4.79,14
2,1.00,99.00,52.00,4.9,4.9,4.95,21
1,1.00,165.00,353.00,4.88,4.94,4.94,34
1,0.85,179.00,141.00,5,5,5,4
1,0.09,433.00,365.00,1,2,2,0
1,0.09,379.00,365.00,1,2,2,0
1,1.00,200.00,50.00,1,2,2,0
1,0.09,190.00,365.00,1,2,2,1
1,0.93,259.00,76.00,5,4.8,5,10
2,0.95,74.00,75.00,4.77,4.92,5,13
1,0.98,114.00,42.00,5,5,5,3
1,0.92,249.00,91.00,4.79,4.71,5,14
1,1.00,162.00,357.00,4.97,4.97,5,32
1,0.96,225.00,348.00,4,3.5,4.5,2
1,0.09,190.00,365.00,4.4,4.13,4.93,0
1,1.00,181.00,51.00,4.4,4.13,4.93,15
2,1.00,110.00,0.00,4.54,4.62,4.77,13
1,0.79,160.00,51.00,4.6,4.8,5,5
2,1.00,125.00,20.00,4.92,5,5,12
1,0.99,223.00,74.00,5,4.97,4.97,29
1,0.97,91.00,138.00,4.94,5,5,18
1,0.89,166.00,150.00,4.91,4.91,5,11
1,1.00,371.00,199.00,5,5,5,12
2,1.00,73.00,171.00,4.86,5,5,7
1,1.00,169.00,354.00,5,5,5,15
1,1.00,150.00,355.00,5,5,4.9,10
1,1.00,318.00,137.00,4.85,4.69,4.96,26
1,1.00,115.00,23.00,5,5,4.88,8
1,1.00,160.00,354.00,4.89,5,5,19
1,0.09,379.00,365.00,4.5,4.33,4.83,0
1,0.09,190.00,365.00,4.5,4.33,4.83,0
1,0.87,200.00,0.00,4.5,4.33,4.83,6
1,0.09,216.00,365.00,5,5,5,0
1,0.09,271.00,354.00,5,5,5,0
1,0.96,132.00,280.00,5,5,5,11
1,1.00,395.00,327.00,4.75,5,4.75,4
1,0.09,163.00,365.00,4.54,4.79,4.63,0
1,0.09,216.00,356.00,4.54,4.79,4.63,0
1,1.00,173.00,262.00,4.54,4.79,4.63,24
1,0.95,160.00,153.00,4.43,4.57,5,7
1,0.09,433.00,364.00,3,5,3,0
1,0.09,163.00,365.00,3,5,3,1
1,0.94,153.00,340.00,5,5,5,9
1,0.44,360.00,186.00,5,5,5,2
1,0.91,850.00,320.00,5,4.92,4.92,12
1,1.00,101.00,45.00,4.9,4.8,4.95,20
1,0.95,148.00,110.00,4.95,5,5,22
2,0.90,193.00,72.00,4.83,5,4.83,6
1,0.89,175.00,347.00,4.22,4.22,4.89,9
1,0.71,350.00,364.00,5,5,5,0
1,1.00,232.00,179.00,5,5,5,8
1,1.00,120.00,306.00,5,5,5,12
1,1.00,140.00,264.00,4.33,4.5,4.67,6
1,1.00,102.00,308.00,4.95,5,4.86,22
1,0.83,184.00,98.00,4.89,5,5,9
1,0.99,857.00,170.00,4.82,4.73,4.91,11
1,0.98,213.00,164.00,4.4,4.6,4.8,20
1,0.98,203.00,324.00,4.43,4.76,4.67,21
1,1.00,169.00,330.00,5,4.89,5,0
1,1.00,183.00,15.00,5,4.89,5,9
1,0.96,150.00,43.00,5,5,5,17
1,1.00,117.00,205.00,4,5,4,4
1,1.00,700.00,57.00,4.8,5,4.8,10
1,1.00,189.00,124.00,5,5,5,0
1,1.00,95.00,283.00,5,5,5,0
1,1.00,119.00,236.00,5,5,5,0
1,1.00,129.00,230.00,5,5,5,0
1,1.00,110.00,176.00,5,5,5,0
1,1.00,125.00,0.00,5,5,5,0
1,1.00,92.00,296.00,5,5,5,0
1,0.87,146.00,137.00,5,5,5,1
1,1.00,90.00,178.00,4.27,4.36,4.45,0
1,1.00,97.00,192.00,4.27,4.36,4.45,0
1,1.00,150.00,205.00,4.27,4.36,4.45,0
1,1.00,199.00,155.00,4.27,4.36,4.45,11
1,0.72,155.00,357.00,4.67,5,4,0
1,0.99,165.00,340.00,4.67,5,4,3
1,0.99,200.00,353.00,4,3.75,4.88,8
1,0.90,100.00,23.00,5,5,5,6
2,1.00,108.00,363.00,4.5,5,5,6
1,0.97,150.00,332.00,4.63,4.53,4.89,19
1,0.98,171.00,21.00,4.89,5,4.67,9
1,0.98,151.00,17.00,4.73,4.36,4.64,11
1,1.00,124.00,310.00,5,5,5,1
1,1.00,140.00,0.00,4.5,4.25,4.83,12
1,0.95,129.00,217.00,5,5,5,7
1,1.00,110.00,172.00,3.83,5,4.67,0
2,0.98,130.00,29.00,3.83,5,4.67,6
1,0.99,223.00,146.00,4.88,5,4.96,24
2,0.89,149.00,333.00,4.17,4,4.5,6
1,0.93,350.00,178.00,5,5,5,1
1,1.00,160.00,0.00,4.89,4.89,4.89,9
1,0.49,71.00,101.00,4.45,4.5,4.5,20
1,0.47,187.00,160.00,4.27,3.87,4.8,15
2,0.89,285.00,293.00,5,5,5,0
2,0.92,60.00,326.00,5,5,5,6
1,1.00,147.00,158.00,4.88,4.93,4.88,41
1,1.00,159.00,194.00,4.95,4.87,4.89,62
1,0.85,364.00,243.00,4.94,4.94,5,0
1,0.85,157.00,167.00,4.94,4.94,5,18
1,0.99,126.00,25.00,4.44,4.13,4.5,16
1,0.99,149.00,199.00,4.74,4.79,5,19
1,0.98,1050.00,0.00,5,5,5,3
1,0.25,170.00,179.00,5,5,5,0
1,0.87,154.00,217.00,5,5,5,1
1,1.00,109.00,157.00,4.91,4.84,4.81,32
1,0.97,217.00,312.00,5,4.91,5,22
1,1.00,495.00,145.00,4.67,4.17,5,6
1,1.00,150.00,358.00,5,5,5,10
2,0.98,78.00,53.00,4.82,4.89,4.93,28
1,0.88,150.00,83.00,4.92,5,5,0
1,0.79,189.00,328.00,4.92,5,5,13
1,0.96,225.00,98.00,4.4,3.6,4.6,5
1,0.99,171.00,354.00,5,4.83,4.83,6
1,1.00,350.00,0.00,4.88,4.88,5,8
1,0.87,275.00,144.00,5,5,5,2
1,0.99,177.00,152.00,4.45,4.36,4.45,11
2,0.98,76.00,83.00,4.93,4.98,5,54
1,0.99,185.00,0.00,3.83,3.83,4.17,6
2,1.00,69.00,0.00,5,5,4.8,5
1,0.87,106.00,306.00,4.73,4.82,5,0
1,0.85,200.00,301.00,4.73,4.82,5,11
1,1.00,161.00,335.00,4.97,4.97,5,29
1,1.00,1000.00,358.00,5,5,5,4
2,0.97,88.00,321.00,4.91,5,5,23
1,0.79,175.00,166.00,4.94,4.78,5,18
1,1.00,100.00,220.00,4,3,5,1
1,1.00,145.00,360.00,5,5,4.86,7
1,1.00,300.00,210.00,4.94,4.88,4.88,16
1,0.98,255.00,262.00,4.8,4.8,5,10
1,1.00,225.00,338.00,5,4.75,5,4
2,1.00,79.00,44.00,5,5,5,9
1,1.00,310.00,362.00,4,3.5,4,4
1,0.96,88.00,159.00,4.83,4.92,4.92,12
2,0.99,80.00,324.00,4.75,4.83,4.83,0
1,0.99,388.00,1.00,4.75,4.83,4.83,12
1,1.00,175.00,303.00,4.58,5,5,12
1,1.00,163.00,0.00,4.73,4.82,5,11
2,0.95,55.00,140.00,4.89,4.89,4.89,9
2,0.95,60.00,314.00,4.63,5,4.63,8
1,1.00,110.00,107.00,4.94,4.91,4.97,32
1,0.94,99.00,204.00,4.85,4.77,5,0
1,1.00,298.00,338.00,4.85,4.77,5,13
1,1.00,128.00,324.00,5,5,5,1
1,1.00,150.00,81.00,4.85,5,5,0
1,1.00,150.00,251.00,4.85,5,5,13
1,1.00,224.00,165.00,5,5,5,11
1,0.95,85.00,364.00,4.9,4.95,5,0
1,0.95,280.00,182.00,4.9,4.95,5,21
1,0.99,240.00,158.00,4.91,4.95,5,22
1,1.00,95.00,87.00,4.73,4.82,5,11
2,0.84,70.00,333.00,5,5,5,12
1,1.00,140.00,20.00,5,5,5,11
1,1.00,300.00,349.00,4.94,4.75,5,16
1,1.00,213.00,342.00,4.96,4.92,4.88,24
1,1.00,125.00,151.00,5,5,5,44
1,0.99,151.00,164.00,4.94,4.72,4.94,18
1,1.00,299.00,273.00,5,4.67,5,3
1,1.00,146.00,81.00,4.86,4.71,5,7
1,1.00,125.00,118.00,5,5,5,13
1,0.96,225.00,364.00,4.2,4.2,4.4,5
1,0.91,85.00,16.00,4.91,5,5,11
1,0.99,291.00,120.00,5,5,5,9
2,1.00,120.00,174.00,4.91,4.64,4.82,11
1,1.00,225.00,50.00,4.6,4.8,5,5
1,0.93,229.00,0.00,5,5,5,10
1,0.90,200.00,188.00,4.81,4.81,4.89,27
1,1.00,200.00,270.00,5,4.92,5,13
1,1.00,296.00,66.00,4.8,5,5,5
1,0.84,189.00,14.00,5,5,5,22
1,1.00,98.00,347.00,5,5,5,8
1,0.99,105.00,0.00,4,4,4,1
1,0.94,120.00,288.00,4.71,4.86,4.86,7
1,1.00,190.00,361.00,4.38,4.63,4.63,8
1,1.00,315.00,356.00,4.73,4.07,4.93,15
1,0.50,100.00,206.00,5,5,5,0
2,0.86,379.00,346.00,5,5,5,9
2,0.92,60.00,123.00,5,5,5,1
1,0.99,367.00,306.00,4.8,5,5,0
2,0.98,181.00,142.00,4.8,5,5,15
1,0.98,128.00,283.00,4.5,5,5,2
1,0.99,323.00,9.00,4.8,4.7,4.85,20
2,0.91,120.00,61.00,4.94,4.94,5,18
1,1.00,100.00,243.00,4.78,5,5,0
1,0.93,100.00,81.00,4.78,5,5,9
1,1.00,275.00,286.00,5,5,5,2
1,1.00,170.00,0.00,5,5,5,1
1,0.00,100.00,264.00,5,3.5,5,0
1,0.59,250.00,67.00,5,3.5,5,2
1,0.97,117.00,169.00,4,3.78,4.89,9
1,0.09,271.00,365.00,5,5,5,0
1,0.84,174.00,163.00,5,5,5,15
1,1.00,120.00,345.00,4.93,4.89,4.96,0
1,0.90,162.00,347.00,4.93,4.89,4.96,27
2,0.41,70.00,20.00,4.8,4.6,5,5
1,1.00,105.00,295.00,5,5,5,7
1,0.92,128.00,237.00,4.5,4.33,4.67,0
1,0.99,186.00,240.00,4.5,4.33,4.67,6
1,1.00,570.00,169.00,4.75,5,5,4
1,1.00,130.00,38.00,5,4.89,5,9
1,1.00,145.00,354.00,5,5,5,1
1,1.00,250.00,0.00,5,5,5,1
1,0.94,216.00,172.00,4.94,4.94,5,16
1,1.00,280.00,364.00,4,3.5,5,4
2,1.00,126.00,341.00,4.71,5,4.86,7
1,1.00,150.00,162.00,4.89,4.78,5,9
1,1.00,250.00,168.00,5,5,5,3
2,1.00,95.00,349.00,4.85,4.85,4.85,20
1,1.00,157.00,328.00,4.83,4.67,4.89,18
1,0.87,150.00,139.00,4.81,4.63,4.88,0
2,1.00,99.00,357.00,4.81,4.63,4.88,16
2,1.00,98.00,363.00,4.54,4.38,5,13
2,1.00,78.00,358.00,4.7,4.85,4.85,20
2,1.00,82.00,360.00,4.73,4.67,4.67,15
1,1.00,297.00,0.00,4.9,4.8,5,10
1,0.86,379.00,343.00,4.75,5,5,8
1,1.00,128.00,357.00,4.22,3.94,4.94,18
1,0.99,395.00,84.00,5,5,5,4
1,0.83,140.00,297.00,5,5,5,1
1,1.00,432.00,12.00,5,5,5,4
2,1.00,113.00,347.00,4.78,4.73,4.76,41
1,0.92,169.00,192.00,5,5,5,1
2,1.00,250.00,86.00,4.89,5,4.78,0
1,0.99,147.00,263.00,4.89,5,4.78,9
1,1.00,350.00,140.00,5,5,5,13
1,0.98,140.00,176.00,4.96,4.92,5,0
1,1.00,165.00,258.00,4.96,4.92,5,25
1,0.98,173.00,85.00,5,5,5,24
1,0.38,159.00,274.00,4.33,5,5,0
1,1.00,167.00,206.00,4.33,5,5,0
1,0.98,385.00,17.00,4.33,5,5,6
1,0.99,74.00,85.00,5,4.9,5,0
1,0.92,262.00,364.00,5,4.9,5,10
2,0.97,88.00,326.00,5,5,5,18
2,0.99,75.00,364.00,4.45,4.55,4.82,11
1,1.00,248.00,310.00,5,5,5,3
1,1.00,100.00,130.00,4.97,5,5,0
1,1.00,204.00,356.00,4.97,5,5,29
1,0.84,375.00,69.00,4.88,4.75,4.88,8
1,1.00,128.00,44.00,5,5,5,0
1,1.00,129.00,119.00,5,5,5,4
2,0.95,93.00,25.00,4.88,4.88,4.88,8
2,0.95,68.00,24.00,5,4.83,4.83,6
2,0.95,93.00,26.00,5,5,5,5
1,1.00,149.00,23.00,5,5,5,2
1,1.00,249.00,354.00,4.25,4.38,4.5,8
1,1.00,130.00,83.00,4.53,4.87,4.8,15
2,0.95,102.00,25.00,4.6,4.4,4.8,5
2,0.95,68.00,16.00,5,5,5,2
1,1.00,326.00,169.00,5,4.91,5,11
1,1.00,175.00,270.00,4.45,4.55,4.73,11
1,0.98,114.00,350.00,5,5,5,2
1,0.86,619.00,348.00,5,5,5,2
1,1.00,311.00,347.00,5,5,5,0
2,0.33,50.00,352.00,5,5,5,1
1,0.88,175.00,282.00,5,5,5,6
2,1.00,145.00,0.00,4.8,4.8,5,5
1,1.00,165.00,266.00,4.87,4.87,4.93,15
1,0.96,375.00,163.00,5,5,5,1
1,1.00,244.00,83.00,5,5,5,20
1,1.00,170.00,139.00,5,4.5,5,2
1,1.00,150.00,325.00,4.86,5,5,0
1,1.00,62.00,133.00,4.86,5,5,14
1,1.00,160.00,325.00,4.83,4.67,4.83,6
1,1.00,101.00,148.00,5,5,5,6
1,1.00,140.00,269.00,5,5,5,0
1,1.00,350.00,177.00,5,5,5,8
2,1.00,90.00,259.00,5,5,5,1
1,1.00,264.00,49.00,5,4.8,5,5
1,0.93,680.00,315.00,4.33,3.33,4.67,0
1,1.00,99.00,132.00,4.33,3.33,4.67,3
1,1.00,160.00,293.00,5,4.83,5,6
1,0.96,215.00,0.00,5,4.75,5,4
1,1.00,150.00,165.00,4.82,4.82,5,17
1,1.00,178.00,171.00,4.83,5,4.58,12
1,0.50,365.00,159.00,5,5,5,15
1,0.50,299.00,351.00,5,5,5,1
1,1.00,140.00,124.00,5,5,5,1
1,1.00,131.00,14.00,4.86,5,5,7
1,0.92,249.00,108.00,5,4.78,5,9
1,1.00,165.00,334.00,5,5,5,2
1,0.98,71.00,202.00,4.88,4.88,5,25
1,1.00,499.00,357.00,4.89,5,5,9
1,0.97,145.00,352.00,4.86,4.95,4.9,21
1,1.00,149.00,107.00,5,5,5,6
1,0.99,90.00,68.00,4.36,4.79,4.86,14
1,0.99,166.00,271.00,4.14,4.29,4.43,7
2,0.97,79.00,1.00,4.76,4.81,5,21
1,0.59,250.00,272.00,5,5,5,0
1,0.99,237.00,326.00,5,5,5,1
1,1.00,136.00,273.00,4.94,5,5,17
1,1.00,441.00,232.00,4.74,4.68,4.71,39
1,0.98,473.00,179.00,5,5,5,0
1,0.96,207.00,192.00,5,5,5,0
1,0.98,211.00,0.00,5,5,5,0
1,0.75,248.00,83.00,5,5,5,2
1,0.93,146.00,323.00,5,5,5,12
1,1.00,150.00,229.00,5,5,5,0
1,0.93,580.00,330.00,5,5,5,8
2,0.60,85.00,361.00,4.76,4.94,4.76,0
2,1.00,176.00,83.00,4.76,4.94,4.76,17
1,1.00,471.00,295.00,5,5,5,6
1,0.99,125.00,168.00,4.4,4.4,5,5
1,1.00,120.00,123.00,4.33,5,4,3
1,0.94,129.00,234.00,4.5,4.7,4.6,10
2,1.00,70.00,357.00,5,5,5,2
1,1.00,175.00,355.00,4.5,4,5,0
1,1.00,111.00,320.00,4.5,4,5,0
2,0.50,121.00,364.00,4.5,4,5,0
1,0.50,125.00,113.00,4.5,4,5,0
2,0.99,85.00,145.00,4.5,4,5,2
1,0.75,122.00,358.00,5,4.5,5,0
1,1.00,129.00,342.00,5,4.5,5,0
1,1.00,429.00,16.00,5,4.5,5,2
1,1.00,234.00,157.00,4.64,4.91,4.64,11
1,1.00,123.00,183.00,4.75,5,5,0
1,0.90,182.00,250.00,4.75,5,5,8
2,0.99,53.00,347.00,4.77,4.77,5,0
1,1.00,93.00,312.00,4.77,4.77,5,22
2,0.99,49.00,338.00,5,5,5,0
1,1.00,200.00,357.00,5,5,5,4
1,1.00,164.00,320.00,4.91,5,4.91,11
1,0.98,145.00,57.00,5,5,5,5
1,1.00,105.00,325.00,4,5,5,1
1,0.99,178.00,326.00,4.5,4.75,4.75,0
1,0.99,147.00,281.00,4.5,4.75,4.75,4
1,0.99,121.00,287.00,4.6,4.6,4.6,5
1,1.00,320.00,31.00,5,5,5,1
1,0.99,289.00,279.00,5,5,5,0
1,0.96,146.00,113.00,5,5,5,4
1,0.62,328.00,350.00,5,5,5,1
1,1.00,120.00,4.00,4.94,4.88,4.88,16
1,0.93,133.00,353.00,5,5,4.88,8
2,0.90,120.00,88.00,5,5,5,7
2,1.00,83.00,0.00,4.8,4.8,4.8,5
1,0.98,319.00,93.00,5,4.75,4.75,4
2,0.98,67.00,74.00,4.88,5,4.91,33
1,1.00,143.00,103.00,4.89,4.94,5,18
1,0.86,130.00,0.00,5,4.91,5,11
1,1.00,123.00,85.00,5,5,5,3
1,1.00,380.00,37.00,4.91,4.91,4.91,0
1,0.99,122.00,351.00,4.91,4.91,4.91,11
1,0.99,139.00,249.00,5,4.67,5,3
1,0.99,135.00,195.00,5,4.5,5,0
2,0.99,85.00,359.00,5,4.5,5,2
1,1.00,110.00,340.00,4.5,4,5,2
1,1.00,136.00,348.00,5,5,5,0
1,1.00,299.00,343.00,5,5,5,2
1,1.00,152.00,290.00,4.79,4.84,4.95,19
1,1.00,189.00,352.00,5,5,5,13
1,1.00,100.00,294.00,5,5,5,0
1,1.00,100.00,134.00,5,5,5,0
1,1.00,149.00,88.00,5,5,5,3
1,0.85,120.00,0.00,4.6,4.8,5,10
1,1.00,220.00,4.00,4.5,4.75,4.5,4
1,0.92,156.00,50.00,5,5,5,6
1,0.97,250.00,361.00,5,5,5,3
2,0.87,150.00,358.00,4.96,4.92,4.96,24
2,0.87,110.00,357.00,4.93,4.87,4.93,15
1,0.75,207.00,0.00,5,5,5,1
1,1.00,187.00,348.00,5,5,5,3
1,1.00,110.00,354.00,4.75,4.88,5,8
1,1.00,171.00,141.00,4.88,4.88,5,8
1,1.00,254.00,259.00,4.91,5,5,11
1,0.59,215.00,356.00,5,5,5,1
1,1.00,115.00,360.00,4.88,4.75,4.88,8
1,1.00,130.00,76.00,5,5,5,12
1,1.00,260.00,346.00,5,5,5,4
1,0.50,125.00,345.00,5,4.93,5,0
1,0.90,231.00,194.00,5,4.93,5,15
1,1.00,300.00,357.00,5,4.5,5,2
1,1.00,92.00,166.00,5,5,5,4
1,0.99,432.00,176.00,5,5,5,5
1,1.00,375.00,357.00,5,5,5,1
1,1.00,300.00,355.00,4.89,5,5,9
1,1.00,665.00,220.00,5,5,5,3
1,1.00,120.00,141.00,4.67,4.67,5,3
1,0.80,110.00,57.00,5,5,5,0
1,1.00,325.00,343.00,5,5,5,2
1,1.00,199.00,164.00,5,5,5,5
1,1.00,275.00,104.00,5,5,5,1
1,1.00,238.00,174.00,5,4.94,4.88,17
1,1.00,121.00,337.00,5,5,4.67,6
1,0.83,275.00,282.00,5,5,5,1
1,0.87,295.00,137.00,4.67,5,4.67,3
1,1.00,134.00,268.00,5,5,5,5
1,0.95,152.00,298.00,5,4.67,4.67,0
1,0.96,84.00,62.00,5,4.67,4.67,3
1,0.95,130.00,360.00,4.71,4.71,4.86,7
1,1.00,118.00,109.00,4.75,4.75,4.25,0
1,1.00,240.00,325.00,4.75,4.75,4.25,4
1,1.00,112.00,328.00,4.25,4.25,4.38,8
1,1.00,567.00,321.00,5,5,5,3
1,1.00,102.00,338.00,5,4.93,5,14
1,1.00,141.00,5.00,5,5,5,2
1,1.00,275.00,170.00,4.5,4.5,4.5,2
1,0.95,166.00,319.00,5,4.86,5,7
1,0.98,102.00,275.00,5,5,5,0
1,0.98,145.00,364.00,5,5,5,1
